transaction_id,account_id,merchant_id,amount,currency,status,payment_method,transaction_timestamp
TXN_000008547,ACC_000380,MER_00001,163.68,INR,success,card,2026-07-05T10:09:57.760363
TXN_000008548,ACC_000813,MER_00176,461.96,INR,success,wallet,2026-07-18T02:16:08.760363
TXN_000008549,ACC_000651,MER_00035,680.87,INR,success,card,2026-08-15T10:23:27.760363
TXN_000008550,ACC_000204,,304.13,INR,success,net_banking,2026-08-19T10:01:08.760363
TXN_000008551,ACC_000337,MER_00072,73.13,INR,success,card,2026-06-30T09:06:49.760363
TXN_000008552,ACC_000408,MER_00008,310.14,INR,success,net_banking,2026-05-28T17:12:09.760363
TXN_000008553,ACC_000612,MER_00056,146.5,INR,success,card,2026-07-18T00:13:14.760363
TXN_000008554,ACC_000685,MER_00156,135.54,INR,success,wallet,2026-07-16T22:09:54.760363
TXN_000008555,ACC_000634,MER_00017,554.22,INR,failed,net_banking,2026-06-13T04:58:11.760363
TXN_000008556,ACC_000440,MER_00190,123.89,INR,success,upi,2026-08-14T15:31:42.760363
TXN_000008557,ACC_000150,MER_00078,174.05,INR,success,wallet,2026-08-17T07:24:35.760363
TXN_000008558,ACC_000932,MER_00011,112.1,INR,success,card,2026-06-07T23:05:49.760363
TXN_000008559,ACC_000719,MER_00013,1093.01,INR,success,net_banking,2026-08-19T12:59:52.760363
TXN_000008560,ACC_000331,MER_00119,71.12,INR,success,card,2026-07-01T19:10:08.760363
TXN_000008561,ACC_000893,MER_00177,1614.92,INR,success,net_banking,2026-06-04T12:18:36.760363
TXN_000008562,ACC_000676,MER_00035,123.09,INR,success,net_banking,2026-06-09T23:39:07.760363
TXN_000008563,ACC_000195,MER_00171,369.09,INR,success,card,2026-08-15T00:57:56.760363
TXN_000008564,ACC_000371,MER_00060,295.17,INR,success,net_banking,2026-07-25T12:20:17.760363
TXN_000008565,ACC_000822,MER_00040,530.06,INR,success,net_banking,2026-07-11T07:04:03.760363
TXN_000008566,ACC_000931,MER_00146,86.23,INR,success,card,2026-07-10T11:55:41.760363
TXN_000008567,ACC_000358,MER_00166,117.25,INR,success,upi,2026-08-22T16:57:35.760363
TXN_000008568,ACC_000706,MER_00058,286.71,INR,success,net_banking,2026-08-07T06:38:53.760363
TXN_000008569,ACC_000896,MER_00117,152.05,INR,success,wallet,2026-06-22T13:05:22.760363
TXN_000008570,ACC_000891,MER_00068,1562.54,INR,success,card,2026-07-11T21:51:52.760363
TXN_000008571,ACC_000908,MER_00039,338.21,INR,success,card,2026-05-27T12:33:44.760363
TXN_000008572,ACC_000033,MER_00185,184.18,INR,success,wallet,2026-08-16T22:24:37.760363
TXN_000008573,ACC_000146,MER_00065,125.23,INR,success,upi,2026-06-13T20:23:14.760363
TXN_000008574,ACC_000365,MER_00158,413.63,INR,success,net_banking,2026-08-15T23:17:19.760363
TXN_000008575,ACC_000223,MER_00200,1068.05,INR,success,card,2026-08-15T03:18:56.760363
TXN_000008576,ACC_000216,MER_00033,660.23,INR,success,wallet,2026-08-12T13:22:58.760363
TXN_000008577,ACC_000799,MER_00149,441.77,INR,success,wallet,2026-08-15T23:49:23.760363
TXN_000008578,ACC_000035,MER_00035,78.7,INR,success,upi,2026-08-01T05:39:31.760363
TXN_000008579,ACC_000695,MER_00027,199.42,INR,success,card,2026-07-17T17:20:05.760363
TXN_000008580,ACC_000802,MER_00008,101.27,INR,success,net_banking,2026-08-12T22:30:23.760363
TXN_000008581,ACC_000860,MER_00043,312.53,INR,success,net_banking,2026-06-07T05:14:28.760363
TXN_000008582,ACC_000294,MER_00084,628.48,INR,success,wallet,2026-07-27T05:21:59.760363
TXN_000008583,ACC_000281,MER_00180,115.01,INR,success,card,2026-07-26T17:53:21.760363
TXN_000008584,ACC_000500,MER_00008,323.67,INR,success,wallet,2026-08-08T12:08:59.760363
TXN_000008585,ACC_000888,MER_00169,121.01,INR,success,upi,2026-06-13T17:08:11.760363
TXN_000008586,ACC_000541,MER_00024,145.74,INR,success,wallet,2026-06-01T05:57:54.760363
TXN_000008587,ACC_000707,MER_00177,64.67,INR,success,upi,2026-07-29T15:50:29.760363
TXN_000008588,ACC_000582,MER_00170,461.05,INR,success,upi,2026-07-25T15:27:20.760363
TXN_000008589,ACC_000908,MER_00154,557.17,INR,success,net_banking,2026-06-26T23:25:57.760363
TXN_000008590,ACC_000384,MER_00082,512.77,INR,success,net_banking,2026-07-16T23:07:05.760363
TXN_000008591,ACC_000149,MER_00101,292.08,INR,success,net_banking,2026-08-04T16:48:01.760363
TXN_000008592,ACC_000374,MER_00105,86.06,INR,success,net_banking,2026-08-19T09:20:33.760363
TXN_000008593,ACC_000641,MER_00082,191.88,INR,success,wallet,2026-07-12T11:03:30.760363
TXN_000008594,ACC_000280,MER_00178,258.03,INR,success,upi,2026-06-29T21:05:04.760363
TXN_000008595,ACC_000351,MER_00055,198.48,INR,success,card,2026-06-01T19:30:38.760363
TXN_000008596,ACC_000935,MER_00124,131.44,INR,success,upi,2026-08-21T19:25:57.760363
TXN_000008597,ACC_000845,MER_00105,251.57,INR,success,card,2026-07-09T03:13:57.760363
TXN_000008598,ACC_000291,MER_00074,684.18,INR,success,wallet,2026-06-06T02:43:00.760363
TXN_000008599,ACC_000883,MER_00113,90.15,INR,success,upi,2026-07-09T09:52:27.760363
TXN_000008600,ACC_000639,MER_00097,230.43,INR,success,upi,2026-07-13T21:22:54.760363
TXN_000008601,ACC_000036,MER_00043,83.02,INR,success,net_banking,2026-06-12T06:30:59.760363
TXN_000008602,ACC_000211,MER_00049,117.96,INR,success,wallet,2026-07-28T08:02:23.760363
TXN_000008603,ACC_000331,MER_00193,303.37,INR,success,wallet,2026-07-23T08:29:37.760363
TXN_000008604,ACC_000940,MER_00045,87.09,INR,success,card,2026-08-22T04:57:36.760363
TXN_000008605,ACC_001000,MER_00010,147.93,INR,success,net_banking,2026-07-01T23:04:54.760363
TXN_000008606,ACC_000028,MER_00127,447.61,INR,success,card,2026-07-12T03:48:48.760363
TXN_000008607,ACC_000013,MER_00016,762.46,INR,success,upi,2026-08-22T15:58:40.760363
TXN_000008608,ACC_000530,MER_00137,517.02,INR,success,net_banking,2026-07-31T15:05:50.760363
TXN_000008609,ACC_000981,MER_00156,529.4,INR,success,upi,2026-07-03T03:52:13.760363
TXN_000008610,ACC_000138,MER_00093,85.65,INR,success,upi,2026-07-21T10:18:08.760363
TXN_000008611,ACC_000101,MER_00027,260.66,INR,success,upi,2026-06-12T09:19:17.760363
TXN_000008612,ACC_000848,MER_00007,268.36,INR,success,net_banking,2026-07-14T01:41:17.760363
TXN_000008613,ACC_000944,MER_00055,25.86,INR,failed,net_banking,2026-08-17T03:06:24.760363
TXN_000008614,ACC_000230,MER_00173,865.17,INR,success,upi,2026-07-18T01:49:22.760363
TXN_000008615,ACC_000688,MER_00192,620.08,INR,success,wallet,2026-06-22T14:08:45.760363
TXN_000008616,ACC_000971,MER_00009,33.6,INR,success,card,2026-06-10T11:32:54.760363
TXN_000008617,ACC_000439,MER_00065,103.19,INR,success,card,2026-06-27T00:27:58.760363
TXN_000008618,ACC_000296,MER_00034,219.68,INR,success,net_banking,2026-08-07T03:12:29.760363
TXN_000008619,ACC_000698,MER_00055,164.66,INR,success,wallet,2026-07-06T04:13:02.760363
TXN_000008620,ACC_000976,MER_00134,121.01,INR,failed,upi,2026-07-20T01:12:57.760363
TXN_000008621,ACC_000852,MER_00061,294.16,INR,success,upi,2026-07-20T11:54:00.760363
TXN_000008622,ACC_000206,MER_00099,401.31,INR,success,wallet,2026-07-03T12:54:43.760363
TXN_000008623,ACC_000348,MER_00046,750.44,INR,success,card,2026-08-01T20:55:56.760363
TXN_000008624,ACC_000876,MER_00128,139.08,INR,success,upi,2026-07-19T12:58:04.760363
TXN_000008625,ACC_000652,MER_00151,112.94,INR,success,upi,2026-08-09T03:28:47.760363
TXN_000008626,ACC_000703,MER_00012,131.79,INR,success,upi,2026-07-06T23:59:30.760363
TXN_000008627,ACC_000002,MER_00001,58.33,INR,success,card,2026-07-21T14:28:07.760363
TXN_000008628,ACC_000614,MER_00067,317.39,INR,success,net_banking,2026-06-29T07:37:41.760363
TXN_000008629,ACC_000431,MER_00198,224.41,INR,success,card,2026-08-07T17:51:57.760363
TXN_000008630,ACC_000427,MER_00131,210.43,INR,success,upi,2026-08-05T00:03:49.760363
TXN_000008631,ACC_000270,MER_00134,1502.71,INR,success,card,2026-07-26T15:39:17.760363
TXN_000008632,ACC_000513,MER_00042,3035.9,INR,success,net_banking,2026-08-02T04:23:48.760363
TXN_000008633,ACC_000246,MER_00128,155.23,INR,success,net_banking,2026-07-09T05:57:02.760363
TXN_000008634,ACC_000713,MER_00044,264.6,INR,success,net_banking,2026-07-03T03:15:51.760363
TXN_000008635,ACC_000590,MER_00145,399.24,INR,success,card,2026-07-31T15:39:16.760363
TXN_000008636,ACC_000748,MER_00194,192.2,INR,success,card,2026-06-11T22:10:17.760363
TXN_000008637,ACC_000341,MER_00101,25.13,INR,success,upi,2026-07-03T09:22:03.760363
TXN_000008638,ACC_000067,MER_00078,376.97,INR,success,upi,2026-05-27T13:43:07.760363
TXN_000008639,ACC_000915,MER_00079,403.01,INR,success,upi,2026-06-21T00:38:57.760363
TXN_000008640,ACC_000779,MER_00180,257.91,INR,success,wallet,2026-06-20T04:45:16.760363
TXN_000008641,ACC_000057,MER_00092,114.96,INR,success,card,2026-06-18T17:48:32.760363
TXN_000008642,,MER_00110,64.63,INR,pending,net_banking,2026-06-21T01:28:43.760363
TXN_000008643,ACC_000707,MER_00076,137.72,INR,success,net_banking,2026-06-16T11:13:09.760363
TXN_000008644,ACC_000018,MER_00048,956.19,INR,success,card,2026-08-14T08:29:57.760363
TXN_000008645,ACC_000019,MER_00146,150.15,INR,success,net_banking,2026-07-05T20:32:48.760363
TXN_000008646,ACC_000255,MER_00030,302.37,INR,success,wallet,2026-08-08T14:06:27.760363
TXN_000008647,ACC_000564,MER_00007,22.31,INR,success,upi,2026-07-07T22:08:06.760363
TXN_000008648,ACC_000891,MER_00051,327.01,INR,success,wallet,2026-05-27T10:44:38.760363
TXN_000008649,ACC_000983,MER_00095,108.58,INR,success,net_banking,2026-07-02T02:47:44.760363
TXN_000008650,ACC_000630,MER_00197,104.86,INR,success,net_banking,2026-07-06T13:08:44.760363
TXN_000008651,ACC_000313,MER_00158,255.51,INR,success,wallet,2026-07-22T21:09:13.760363
TXN_000008652,ACC_000584,MER_00093,103.42,INR,success,wallet,2026-07-25T23:27:58.760363
TXN_000008653,ACC_000410,MER_00176,245.87,INR,success,net_banking,2026-08-23T15:55:58.760363
TXN_000008654,ACC_000912,MER_00055,255.41,INR,success,card,2026-07-16T10:19:38.760363
TXN_000008655,ACC_000275,MER_00109,200.96,INR,success,upi,2026-06-08T18:07:34.760363
TXN_000008656,ACC_000164,MER_00048,499.32,INR,success,upi,2026-08-21T17:30:35.760363
TXN_000008657,ACC_000399,MER_00153,577.96,INR,success,wallet,2026-08-06T12:19:54.760363
TXN_000008658,ACC_000277,MER_00163,102.31,INR,pending,card,2026-06-25T00:00:31.760363
TXN_000008659,ACC_000877,MER_00024,140.89,INR,success,upi,2026-08-13T22:29:57.760363
TXN_000008660,ACC_000476,MER_00035,151.52,INR,success,upi,2026-06-14T13:57:21.760363
TXN_000008661,ACC_000468,MER_00033,230.67,INR,success,wallet,2026-07-11T01:45:07.760363
TXN_000008662,ACC_000556,MER_00058,182.08,INR,success,wallet,2026-07-01T02:51:00.760363
TXN_000008663,ACC_000813,MER_00174,288.57,INR,success,card,2026-07-27T16:06:38.760363
TXN_000008664,ACC_000263,MER_00189,110.2,INR,success,net_banking,2026-06-16T05:29:30.760363
TXN_000008665,ACC_000140,MER_00177,1349.91,INR,success,upi,2026-08-19T21:08:28.760363
TXN_000008666,ACC_000248,MER_00152,192.64,INR,success,card,2026-07-05T15:17:51.760363
TXN_000008667,ACC_000334,MER_00145,145.22,INR,success,wallet,2026-06-01T10:44:38.760363
TXN_000008668,ACC_000838,MER_00014,1017.64,INR,pending,upi,2026-08-02T05:42:46.760363
TXN_000008669,ACC_000174,MER_00030,301.53,INR,pending,upi,2026-07-26T10:26:44.760363
TXN_000008670,ACC_000633,MER_00074,169.3,INR,success,upi,2026-07-19T17:05:35.760363
TXN_000008671,ACC_000690,MER_00137,223.16,INR,success,net_banking,2026-08-13T19:30:14.760363
TXN_000008672,ACC_000036,MER_00166,32.46,INR,success,card,2026-07-29T04:40:49.760363
TXN_000008673,ACC_000757,MER_00102,532.34,INR,pending,wallet,2026-07-31T17:58:24.760363
TXN_000008674,ACC_000740,MER_00064,864.31,INR,success,wallet,2026-07-11T00:48:42.760363
TXN_000008675,ACC_000060,MER_00020,47.08,INR,success,card,2026-08-18T13:13:42.760363
TXN_000008676,ACC_000039,MER_00145,414.27,INR,success,card,2026-06-06T13:45:12.760363
TXN_000008677,ACC_000763,MER_00196,284.12,INR,success,net_banking,2026-08-16T09:06:39.760363
TXN_000008678,ACC_000907,MER_00096,130.9,INR,success,net_banking,2026-07-09T05:09:49.760363
TXN_000008679,ACC_000234,MER_00085,289.12,INR,success,card,2026-07-18T06:56:39.760363
TXN_000008680,ACC_000381,MER_00169,907.85,INR,success,net_banking,2026-07-20T00:32:43.760363
TXN_000008681,ACC_000212,MER_00121,140.19,INR,success,card,2026-07-27T07:02:55.760363
TXN_000008682,ACC_000012,MER_00012,1884.78,INR,success,upi,2026-06-17T18:13:10.760363
TXN_000008683,ACC_000108,MER_00006,588.45,INR,success,upi,2026-08-12T03:13:31.760363
TXN_000008684,ACC_000093,MER_00165,2860.7,INR,success,wallet,2026-06-09T07:48:35.760363
TXN_000008685,ACC_000479,MER_00049,861.67,INR,success,upi,2026-07-02T08:36:49.760363
TXN_000008686,ACC_000463,MER_00159,164.94,INR,success,net_banking,2026-07-05T11:19:14.760363
TXN_000008687,ACC_000800,MER_00031,53.51,INR,success,card,2026-06-19T15:23:07.760363
TXN_000008688,ACC_000269,MER_00151,3026.73,INR,success,upi,2026-06-13T10:09:19.760363
TXN_000008689,ACC_000250,MER_00048,126.35,INR,success,net_banking,2026-08-14T15:06:22.760363
TXN_000008690,ACC_000055,MER_00059,292.86,INR,success,upi,2026-06-05T05:29:27.760363
TXN_000008691,ACC_000265,MER_00011,414.41,INR,success,card,2026-07-26T09:31:27.760363
TXN_000008692,ACC_000534,MER_00100,380.2,INR,success,upi,2026-07-04T10:54:51.760363
TXN_000008693,ACC_000748,MER_00137,109.71,INR,success,net_banking,2026-07-12T21:15:33.760363
TXN_000008694,ACC_000261,MER_00195,66.94,INR,success,net_banking,2026-06-22T08:56:42.760363
TXN_000008695,ACC_000139,MER_00051,197.66,INR,success,upi,2026-08-18T00:11:01.760363
TXN_000008696,ACC_000233,MER_00101,19.39,INR,success,net_banking,2026-06-16T23:00:54.760363
TXN_000008697,ACC_000336,MER_00092,491.09,INR,success,card,2026-07-09T19:15:49.760363
TXN_000008698,ACC_000120,MER_00100,364.31,INR,success,wallet,2026-07-31T11:00:16.760363
TXN_000008699,ACC_000457,MER_00103,305.96,INR,success,wallet,2026-08-03T17:56:19.760363
TXN_000008700,ACC_000369,MER_00189,134.08,INR,success,upi,2026-07-18T09:21:23.760363
TXN_000008701,ACC_000756,MER_00067,623.78,INR,success,card,2026-08-17T17:49:46.760363
TXN_000008702,ACC_000946,MER_00073,286.68,INR,pending,upi,2026-07-20T15:34:52.760363
TXN_000008703,ACC_000281,MER_00053,354.56,INR,success,wallet,2026-07-27T13:55:28.760363
TXN_000008704,ACC_000014,MER_00173,134.47,INR,success,upi,2026-07-26T01:27:20.760363
TXN_000008705,ACC_000887,MER_00064,390.9,INR,success,net_banking,2026-08-20T18:51:55.760363
TXN_000008706,ACC_000108,MER_00175,448.62,INR,success,wallet,2026-06-14T06:53:19.760363
TXN_000008707,ACC_000514,MER_00152,261.65,INR,success,net_banking,2026-05-28T00:44:07.760363
TXN_000008708,ACC_000050,MER_00060,408.33,INR,success,upi,2026-07-17T17:47:52.760363
TXN_000008709,ACC_000709,MER_00082,894.13,INR,success,card,2026-08-03T12:30:37.760363
TXN_000008710,ACC_000520,MER_00038,60.93,INR,success,wallet,2026-08-08T17:52:45.760363
TXN_000008711,ACC_000777,MER_00124,155.97,INR,success,wallet,2026-06-10T15:56:25.760363
TXN_000008712,ACC_000370,MER_00153,157.24,INR,success,net_banking,2026-07-18T15:25:58.760363
TXN_000008713,ACC_000149,MER_00194,529.54,INR,success,net_banking,2026-08-13T10:42:47.760363
TXN_000008714,ACC_000729,MER_00125,640.31,INR,success,card,2026-08-16T05:20:02.760363
TXN_000008715,ACC_000914,MER_00120,-500.00,INR,success,net_banking,2026-06-05T14:10:45.760363
TXN_000008716,ACC_000545,MER_00137,118.24,INR,success,net_banking,2026-07-04T04:42:55.760363
TXN_000008717,ACC_000297,MER_00099,444.84,INR,success,net_banking,2026-08-23T13:32:41.760363
TXN_000008718,ACC_000458,MER_00045,386.05,INR,success,wallet,2026-08-21T21:08:48.760363
TXN_000008719,ACC_000597,MER_00132,235.27,INR,success,wallet,2026-06-01T04:21:19.760363
TXN_000008720,ACC_000441,MER_00115,124.41,INR,success,wallet,2026-07-18T20:54:36.760363
TXN_000008721,ACC_000355,MER_00028,148.4,INR,failed,wallet,2026-06-04T15:22:23.760363
TXN_000008722,ACC_000399,MER_00167,414.73,INR,failed,net_banking,2026-07-22T01:02:46.760363
TXN_000008723,ACC_000781,MER_00146,263.47,INR,success,wallet,2026-07-23T01:09:57.760363
TXN_000008724,ACC_000099,MER_00127,713.91,INR,success,card,2026-08-14T04:53:38.760363
TXN_000008725,ACC_000616,MER_00151,66.33,INR,success,wallet,2026-06-15T21:51:57.760363
TXN_000008726,ACC_000992,MER_00089,988.82,INR,success,net_banking,2026-08-10T22:23:40.760363
TXN_000008727,ACC_000289,MER_00061,653.29,INR,success,net_banking,2026-06-14T15:12:51.760363
TXN_000008728,ACC_000765,MER_00140,3135.75,INR,success,card,2026-08-22T17:06:57.760363
TXN_000008729,ACC_000824,MER_00088,84.19,INR,success,net_banking,2026-07-30T21:20:29.760363
TXN_000008730,ACC_000897,MER_00154,1688.08,INR,success,card,2026-06-25T14:11:48.760363
TXN_000008731,ACC_000337,MER_00097,531.05,INR,success,wallet,2026-08-16T04:02:54.760363
TXN_000008732,ACC_000990,MER_00172,379.06,INR,success,card,2026-07-02T19:12:48.760363
TXN_000008733,ACC_000661,MER_00016,297.39,INR,success,upi,2026-06-06T12:34:09.760363
TXN_000008734,ACC_000732,MER_00032,125.77,INR,success,upi,2026-08-01T08:37:51.760363
TXN_000008735,ACC_000257,MER_00085,410.84,INR,success,wallet,2026-08-13T05:42:54.760363
TXN_000008736,ACC_000592,MER_00032,181.8,INR,success,net_banking,2026-08-01T11:14:51.760363
TXN_000008737,ACC_000119,MER_00153,69.49,INR,success,wallet,2026-08-17T17:47:58.760363
TXN_000008738,ACC_000017,MER_00054,464.99,INR,success,upi,2026-06-05T05:15:01.760363
TXN_000008739,ACC_000133,MER_00151,133.81,INR,success,card,2026-06-19T00:14:16.760363
TXN_000008740,ACC_000956,MER_00053,154.77,INR,success,upi,2026-06-14T15:40:00.760363
TXN_000008741,ACC_000090,MER_00078,1936.87,INR,success,upi,2026-07-28T04:29:18.760363
TXN_000008742,ACC_000695,MER_00184,162.36,INR,success,upi,2026-07-28T08:31:24.760363
TXN_000008743,ACC_000814,MER_00046,366.02,INR,success,wallet,2026-08-10T14:17:45.760363
TXN_000008744,ACC_000934,MER_00160,566.24,INR,success,wallet,2026-06-04T19:34:10.760363
TXN_000008745,ACC_000021,MER_00014,187.41,INR,success,wallet,2026-06-03T12:54:20.760363
TXN_000008746,ACC_000089,MER_00042,887.46,INR,success,card,2026-08-03T13:09:13.760363
TXN_000008747,ACC_000403,MER_00038,2230.38,INR,success,wallet,2026-06-29T16:53:15.760363
TXN_000008748,ACC_000884,MER_00090,145.98,INR,success,upi,2026-06-30T18:07:09.760363
TXN_000008749,ACC_000619,MER_00183,90.69,INR,success,net_banking,2026-07-12T09:07:46.760363
TXN_000008750,ACC_000976,MER_00122,353.7,INR,success,upi,2026-07-30T00:42:33.760363
TXN_000008751,ACC_000094,MER_00071,258.26,INR,success,upi,2026-06-28T21:08:14.760363
TXN_000008752,ACC_000485,MER_00130,1073.56,INR,success,net_banking,2026-08-08T00:50:35.760363
TXN_000008753,ACC_000813,MER_00025,145.46,INR,success,wallet,2026-08-19T03:29:48.760363
TXN_000008754,ACC_000219,MER_00194,138.45,INR,success,net_banking,2026-08-20T21:44:13.760363
TXN_000008755,ACC_000313,MER_00190,268.5,INR,success,net_banking,2026-08-22T20:10:12.760363
TXN_000008756,ACC_000714,MER_00178,60.6,INR,success,net_banking,2026-06-05T06:58:53.760363
TXN_000008757,ACC_000651,MER_00015,140.21,INR,success,net_banking,2026-06-27T13:40:18.760363
TXN_000008758,ACC_000652,MER_00015,474.42,INR,success,wallet,2026-06-01T03:15:43.760363
TXN_000008759,ACC_000491,MER_00129,421.68,INR,success,upi,2026-08-18T11:22:02.760363
TXN_000008760,ACC_000923,MER_00171,87.88,INR,success,upi,2026-08-19T14:42:49.760363
TXN_000008761,ACC_000510,MER_00111,209.02,INR,success,card,2026-08-12T04:29:24.760363
TXN_000008762,ACC_000934,MER_00116,22.78,INR,success,upi,2026-07-10T06:59:04.760363
TXN_000008763,ACC_000556,MER_00021,203.11,INR,success,card,2026-07-21T16:04:49.760363
TXN_000008764,ACC_000101,MER_00075,872.9,INR,success,upi,2026-08-14T05:51:50.760363
TXN_000008765,ACC_000888,MER_00013,394.83,INR,success,wallet,2026-08-01T11:52:38.760363
TXN_000008766,ACC_000573,MER_00164,265.26,INR,success,net_banking,2026-07-19T17:09:54.760363
TXN_000008767,ACC_000255,MER_00007,201.27,INR,success,upi,2026-08-04T12:35:20.760363
TXN_000008768,ACC_000878,MER_00173,3332.38,INR,success,upi,2026-08-09T21:05:26.760363
TXN_000008769,ACC_000567,MER_00186,265.2,INR,success,wallet,2026-07-15T12:23:33.760363
TXN_000008770,ACC_000229,MER_00050,351.1,INR,success,net_banking,2026-06-28T08:31:03.760363
TXN_000008771,ACC_000672,MER_00178,312.15,INR,success,wallet,2026-07-18T14:08:48.760363
TXN_000008772,ACC_000881,MER_00053,161.91,INR,success,upi,2026-06-21T06:45:53.760363
TXN_000008773,ACC_000862,MER_00026,1465.15,INR,success,wallet,2026-07-13T06:55:46.760363
TXN_000008774,ACC_000967,MER_00048,86.3,INR,failed,wallet,2026-07-23T18:57:40.760363
TXN_000008775,ACC_000821,MER_00109,628.72,INR,success,upi,2026-08-06T03:01:31.760363
TXN_000008776,ACC_000388,MER_00031,254.56,INR,success,net_banking,2026-07-23T19:24:49.760363
TXN_000008777,ACC_000578,MER_00067,301.12,INR,failed,wallet,2026-05-26T23:49:45.760363
TXN_000008778,ACC_000284,MER_00176,524.12,INR,success,net_banking,2026-08-18T00:24:05.760363
TXN_000008779,ACC_000063,MER_00062,159.57,INR,success,net_banking,2026-05-30T19:52:53.760363
TXN_000008780,ACC_000453,MER_00045,38.14,INR,success,net_banking,2026-07-12T14:57:32.760363
TXN_000008781,ACC_000237,MER_00069,1397.99,INR,success,wallet,2026-08-11T14:55:45.760363
TXN_000008782,ACC_000700,MER_00191,479.36,INR,success,card,2026-05-31T01:44:43.760363
TXN_000008783,ACC_000463,MER_00104,1006.99,INR,success,wallet,2026-08-13T07:10:43.760363
TXN_000008784,ACC_000367,MER_00192,150.81,INR,success,wallet,2026-08-14T01:36:57.760363
TXN_000008785,ACC_000181,MER_00200,69.6,INR,success,wallet,2026-06-12T05:35:20.760363
TXN_000008786,ACC_000524,MER_00181,301.25,INR,success,wallet,2026-06-01T12:05:43.760363
TXN_000008787,ACC_000535,MER_00070,279.65,INR,success,net_banking,2026-07-06T16:28:49.760363
TXN_000008788,ACC_000240,MER_00049,229.59,INR,success,wallet,2026-07-28T03:57:00.760363
TXN_000008789,ACC_000727,MER_00092,201.19,INR,success,upi,2026-06-15T02:56:58.760363
TXN_000008790,ACC_000634,MER_00197,275.38,INR,success,upi,2026-06-16T19:41:41.760363
TXN_000008791,ACC_000992,MER_00005,39.91,INR,success,card,2026-06-18T10:35:46.760363
TXN_000008792,ACC_000960,MER_00200,556.89,INR,success,card,2026-07-03T05:35:26.760363
TXN_000008793,ACC_000161,MER_00142,260.14,INR,success,net_banking,2026-07-13T23:30:23.760363
TXN_000008794,ACC_000839,MER_00182,193.53,INR,pending,net_banking,2026-07-30T01:31:40.760363
TXN_000008795,ACC_000121,MER_00027,1156.25,INR,success,upi,2026-05-26T18:44:54.760363
TXN_000008796,ACC_000791,MER_00136,88.21,INR,success,wallet,2026-07-19T15:08:22.760363
TXN_000008797,ACC_000032,MER_00191,427.23,INR,success,upi,2026-07-10T12:43:46.760363
TXN_000008798,ACC_000496,MER_00082,78.48,INR,success,net_banking,2026-06-05T08:44:38.760363
TXN_000008799,ACC_000849,MER_00158,405.19,INR,success,card,2026-07-15T09:23:50.760363
TXN_000008800,ACC_000923,MER_00036,465.2,INR,success,wallet,2026-07-22T15:50:41.760363
TXN_000008801,ACC_000015,MER_00072,90.69,INR,pending,wallet,2026-06-07T11:58:25.760363
TXN_000008802,ACC_000815,MER_00120,153.47,INR,success,card,2026-07-10T15:26:46.760363
TXN_000008803,ACC_000888,MER_00196,359.06,INR,success,card,2026-07-18T07:49:28.760363
TXN_000008804,ACC_000954,MER_00160,268.41,INR,success,wallet,2026-08-19T14:02:05.760363
TXN_000008805,ACC_000886,MER_00154,80.13,INR,success,upi,2026-08-02T22:00:01.760363
TXN_000008806,ACC_000080,MER_00008,519.2,INR,success,upi,2026-06-03T22:13:19.760363
TXN_000008807,ACC_000558,MER_00062,51.08,INR,success,wallet,2026-06-11T12:36:26.760363
TXN_000008808,ACC_000697,MER_00142,611.74,INR,success,net_banking,2026-06-28T11:20:42.760363
TXN_000008809,ACC_000860,MER_00154,521.51,INR,success,card,2026-06-10T02:15:37.760363
TXN_000008810,ACC_000784,MER_00013,250.8,INR,success,upi,2026-08-20T14:29:16.760363
TXN_000008811,ACC_000925,MER_00022,283.98,INR,success,card,2026-06-25T06:01:09.760363
TXN_000008812,ACC_000608,MER_00139,347.46,INR,success,upi,2026-06-06T18:42:39.760363
TXN_000008813,ACC_000585,MER_00041,180.77,INR,success,net_banking,2026-06-27T18:15:22.760363
TXN_000008814,ACC_000068,MER_00115,228.83,INR,success,card,2026-07-31T20:34:29.760363
TXN_000008815,ACC_000767,MER_00184,1109.11,INR,success,net_banking,2026-08-01T22:40:39.760363
TXN_000008816,ACC_000059,MER_00049,604.8,INR,success,card,2026-06-25T07:54:04.760363
TXN_000008817,ACC_000092,MER_00038,3491.37,INR,success,card,2026-07-31T19:57:24.760363
TXN_000008818,ACC_000323,MER_00028,146.98,INR,success,upi,2026-07-25T10:00:16.760363
TXN_000008819,ACC_000231,MER_00067,128.08,INR,success,upi,2026-08-05T18:57:04.760363
TXN_000008820,ACC_000152,MER_00129,355.49,INR,success,upi,2026-06-04T08:40:12.760363
TXN_000008821,ACC_000867,MER_00069,764.38,INR,success,wallet,2026-08-18T01:03:20.760363
TXN_000008822,ACC_000961,MER_00189,143.99,INR,success,card,2026-07-09T03:04:29.760363
TXN_000008823,ACC_000658,MER_00139,298.45,INR,success,card,2026-06-26T15:13:34.760363
TXN_000008824,ACC_000149,MER_00140,819.56,INR,failed,card,2026-05-28T23:23:21.760363
TXN_000008825,ACC_000362,MER_00188,4744.89,INR,success,net_banking,2026-06-11T08:42:49.760363
TXN_000008826,ACC_000191,MER_00038,202.88,INR,success,card,2026-08-15T00:49:18.760363
TXN_000008827,ACC_000231,MER_00028,1557.06,INR,success,card,2026-08-07T17:38:20.760363
